2016-05-04;37;94
2016-12-31;21;446
2016-12-31;2;83
2016-12-31;2;205
2016-12-31;2;207
2016-12-31;2;6
2016-12-31;2;87
2016-12-31;2;123
2016-12-31;21;113
2016-12-31;2;199
2016-12-31;2;479
2016-12-31;2;71
2016-12-31;2;123
2016-12-31;2;371
2016-12-31;2;430
2016-12-31;2;203
2016-12-31;2;479
2016-12-31;2;123
2016-12-31;2;206
2016-12-31;2;71
2016-12-31;2;63
2016-12-31;2;22
2016-12-31;2;6
2016-12-31;2;458
2016-12-31;37;196
2016-12-31;2;214
2016-12-31;2;84
2016-12-31;2;83
2016-12-31;2;205
2016-12-31;2;412
2016-12-31;2;207
2016-12-31;2;71
2016-12-31;2;458
2016-12-31;2;205
2016-12-31;2;442
2016-12-31;2;199
2016-12-31;2;203
2016-12-31;2;458
2016-12-31;2;442
2016-12-31;2;430
2016-12-31;2;206
2016-12-31;2;205
2016-12-31;2;206
2016-12-31;23;74
2016-12-31;2;12
2016-12-31;2;4
2016-12-31;2;6
2016-12-31;2;63
2016-12-31;2;83
2016-12-31;2;479
2016-12-31;2;87
2016-12-31;2;63
2017-01-03;38;72
2017-01-04;13;73
2017-01-04;25;45
2017-01-04;27;488
2017-01-04;13;35
2017-01-04;13;73
2017-01-04;21;89
2017-01-04;13;73
2017-01-04;27;487
2017-01-04;13;73
2017-01-04;25;45
2017-01-04;13;35
2017-01-05;2;214
2017-01-05;2;207
2017-01-05;2;205
2017-01-05;25;45
2017-01-05;25;45
2017-01-05;11;217
2017-01-05;2;206
2017-01-05;2;203
2017-01-05;23;74
2017-01-06;21;89
2017-01-06;21;446
2017-01-06;21;113
2017-01-06;21;112
2017-01-07;2;52
2017-01-07;2;54
2017-01-07;2;199
2017-01-07;2;458
2017-01-07;2;63
2017-01-07;2;199
2017-01-07;23;74
2017-01-07;2;206
2017-01-07;2;87
2017-01-07;2;123
2017-01-07;23;74
2017-01-07;2;442
2017-01-07;2;6
2017-01-07;2;207
2017-01-07;2;442
2017-01-07;2;425
2017-01-07;2;206
2017-01-07;2;207
2017-01-07;2;205
2017-01-07;2;214
2017-01-07;2;203
2017-01-07;2;371
2017-01-07;2;205
2017-01-07;2;479
2017-01-07;2;87
2017-01-07;23;74
2017-01-07;2;83
2017-01-07;2;214
2017-01-07;2;479
2017-01-07;21;112
2017-01-07;2;84
2017-01-07;21;113
2017-01-07;2;71
2017-01-07;2;63
2017-01-07;2;56
2017-01-07;2;458
2017-01-07;2;55
2017-01-07;23;74
2017-01-07;21;446
2017-01-07;2;83
2017-01-07;2;371
2017-01-07;2;6
2017-01-07;2;71
2017-01-07;2;84
2017-01-07;2;123
2017-01-07;2;203
2017-01-09;27;488
2017-01-09;25;45
2017-01-09;27;10
2017-01-09;27;487
2017-01-10;27;194
2017-01-10;21;89
2017-01-10;27;124
2017-01-10;27;30
2017-01-10;21;112
2017-01-10;21;446
2017-01-10;21;113
2017-01-11;25;45
2017-01-12;25;45
2017-01-12;37;196
2017-01-12;25;45
2017-01-12;23;74
2017-01-12;23;74
2017-01-12;27;30
2017-01-12;25;45
2017-01-12;37;196
2017-01-13;2;63
2017-01-13;2;52
2017-01-13;2;54
2017-01-13;2;123
2017-01-13;2;56
2017-01-13;2;55
2017-01-13;23;74
2017-01-13;2;83
2017-01-13;2;84
2017-01-13;21;89
2017-01-13;23;74
2017-01-13;2;71
2017-01-13;2;425
2017-01-13;2;87
2017-01-13;2;214
2017-01-13;2;442
2017-01-13;2;370
2017-01-13;37;196
2017-01-13;2;479
2017-01-13;2;205
2017-01-13;2;203
2017-01-13;2;207
2017-01-13;2;199
2017-01-13;2;206
2017-01-15;2;442
2017-01-15;4;357
2017-01-15;4;355
2017-01-15;13;35
2017-01-15;13;35
2017-01-15;2;200
2017-01-15;2;207
2017-01-15;2;479
2017-01-15;2;83
2017-01-15;2;205
2017-01-15;2;203
2017-01-15;2;200
2017-01-15;2;371
2017-01-15;2;6
2017-01-15;2;479
2017-01-15;4;421
2017-01-15;2;206
2017-01-15;2;214
2017-01-15;2;63
2017-01-15;2;83
2017-01-15;2;207
2017-01-15;2;214
2017-01-15;2;6
2017-01-15;2;458
2017-01-15;2;84
2017-01-15;2;371
2017-01-15;2;442
2017-01-15;2;87
2017-01-15;2;87
2017-01-15;2;203
2017-01-15;2;205
2017-01-15;2;206
2017-01-15;2;63
2017-01-15;2;458
2017-01-15;2;71
2017-01-15;2;71
2017-01-15;2;84
2017-01-16;27;10
2017-01-16;27;489
2017-01-16;27;201
2017-01-16;27;10
2017-01-17;25;45
2017-01-17;21;113
2017-01-17;25;45
2017-01-17;21;112
2017-01-17;27;97
2017-01-17;21;446
2017-01-17;25;45
2017-01-17;27;17
2017-01-17;27;194
2017-01-17;27;97
2017-01-17;27;17
2017-01-17;27;187
2017-01-17;25;45
2017-01-17;23;74
2017-01-18;14;314
2017-01-18;14;315
2017-01-18;23;74
2017-01-19;34;51
2017-01-19;34;50
2017-01-19;34;13
2017-01-19;34;20
2017-01-19;34;418
2017-01-19;34;32
2017-01-19;34;413
2017-01-19;34;14
2017-01-19;34;132
2017-01-19;34;14
2017-01-19;34;413
2017-01-19;34;13
2017-01-19;34;424
2017-01-19;34;134
2017-01-19;34;134
2017-01-19;34;14
2017-01-19;34;413
2017-01-19;34;418
2017-01-19;34;133
2017-01-19;34;13
2017-01-19;34;20
2017-01-19;23;89
2017-01-19;24;23
2017-01-19;27;124
2017-01-19;34;132
2017-01-19;34;461
2017-01-19;34;133
2017-01-20;27;317
2017-01-20;5;466
2017-01-20;27;122
2017-01-20;27;316
2017-01-20;37;383
2017-01-20;35;126
2017-01-20;27;122
2017-01-20;35;126
2017-01-20;35;130
2017-01-20;37;382
2017-01-20;5;65
2017-01-20;5;402
2017-01-20;35;188
2017-01-20;5;185
2017-01-20;5;401
2017-01-20;5;410
2017-01-20;5;433
2017-01-20;5;185
2017-01-20;5;466
2017-01-20;5;401
2017-01-20;37;445
2017-01-20;5;410
2017-01-20;5;482
2017-01-20;5;483
2017-01-20;5;184
2017-01-20;37;380
2017-01-20;5;402
2017-01-20;5;483
2017-01-20;37;111
2017-01-21;2;430
2017-01-21;9;411
2017-01-21;2;6
2017-01-21;2;426
2017-01-21;2;368
2017-01-21;2;366
2017-01-21;2;364
2017-01-21;2;62
2017-01-21;2;479
2017-01-21;2;207
2017-01-21;2;206
2017-01-21;23;74
2017-01-21;2;214
2017-01-21;2;458
2017-01-21;2;207
2017-01-21;2;203
2017-01-21;2;205
2017-01-21;2;479
2017-01-21;2;442
2017-01-21;2;12
2017-01-21;9;100
2017-01-21;2;206
2017-01-21;2;87
2017-01-21;2;63
2017-01-21;2;479
2017-01-21;2;203
2017-01-21;2;205
2017-01-21;2;84
2017-01-21;2;83
2017-01-21;2;6
2017-01-21;2;200
2017-01-21;2;63
2017-01-21;2;83
2017-01-21;2;4
2017-01-21;2;214
2017-01-21;2;62
2017-01-21;2;430
2017-01-21;2;206
2017-01-21;2;205
2017-01-21;2;203
2017-01-21;2;123
2017-01-21;2;107
2017-01-21;2;71
2017-01-21;2;62
2017-01-21;2;22
2017-01-21;2;6
2017-01-21;2;214
2017-01-21;2;207
2017-01-21;2;442
2017-01-21;2;200
2017-01-21;2;371
2017-01-21;34;133
2017-01-21;2;206
2017-01-21;2;205
2017-01-21;2;203
2017-01-21;2;84
2017-01-21;2;123
2017-01-21;2;87
2017-01-21;2;84
2017-01-21;2;71
2017-01-21;2;412
2017-01-21;34;20
2017-01-21;34;32
2017-01-21;2;214
2017-01-21;34;413
2017-01-21;34;134
2017-01-21;2;430
2017-01-21;34;132
2017-01-21;34;14
2017-01-21;34;13
2017-01-21;34;488
2017-01-21;34;418
2017-01-21;34;194
2017-01-21;23;74
2017-01-21;2;199
2017-01-21;2;362
2017-01-21;2;207
2017-01-21;34;77
2017-01-21;2;371
2017-01-21;2;207
2017-01-21;2;206
2017-01-21;34;129
2017-01-21;2;203
2017-01-21;2;199
2017-01-21;2;123
2017-01-21;2;87
2017-01-21;2;205
2017-01-21;2;71
2017-01-21;2;83
2017-01-21;2;63
2017-01-21;2;438
2017-01-21;2;442
2017-01-21;2;479
2017-01-21;2;214
2017-01-21;2;71
2017-01-21;2;199
2017-01-21;2;430
2017-01-21;2;430
2017-01-22;30;179
2017-01-22;13;448
2017-01-22;30;124
2017-01-22;21;113
2017-01-22;21;446
2017-01-22;42;399
2017-01-22;42;397
2017-01-22;42;394
2017-01-22;37;94
2017-01-22;42;456
2017-01-22;30;186
2017-01-22;30;128
2017-01-22;30;459
2017-01-22;13;385
2017-01-22;30;179
2017-01-22;30;459
2017-01-22;30;480
2017-01-22;13;387
2017-01-22;30;128
2017-01-22;23;89
2017-01-22;21;112
2017-01-22;30;480
2017-01-22;30;124
2017-01-23;35;130
2017-01-23;7;369
2017-01-23;6;61
2017-01-23;6;60
2017-01-23;20;19
2017-01-23;23;74
2017-01-23;23;89
2017-01-23;20;138
2017-01-23;7;365
2017-01-23;23;74
2017-01-23;7;361
2017-01-23;7;363
2017-01-23;7;367
2017-01-23;20;138
2017-01-23;7;363
2017-01-23;7;365
2017-01-23;7;361
2017-01-23;42;455
2017-01-23;20;19
2017-01-23;7;427
2017-01-23;6;59
2017-01-23;21;113
2017-01-23;7;427
2017-01-23;20;138
2017-01-23;7;363
2017-01-23;21;112
2017-01-23;7;367
2017-01-23;7;361
2017-01-23;7;361
2017-01-23;7;365
2017-01-23;7;365
2017-01-23;21;446
2017-01-23;7;369
2017-01-23;7;427
2017-01-23;7;427
2017-01-23;39;183
2017-01-23;7;369
2017-01-23;7;367
2017-01-23;7;363
2017-01-23;13;35
2017-01-23;39;183
2017-01-23;42;398
2017-01-23;42;396
2017-01-23;42;393
2017-01-23;42;131
2017-01-23;13;35
2017-01-23;7;369
2017-01-23;39;183
2017-01-23;20;19
2017-01-23;27;122
2017-01-23;7;367
2017-01-24;2;56
2017-01-24;2;199
2017-01-24;2;200
2017-01-24;2;203
2017-01-24;2;4
2017-01-24;2;54
2017-01-24;2;425
2017-01-24;2;123
2017-01-24;2;55
2017-01-24;2;366
2017-01-24;2;364
2017-01-24;2;214
2017-01-24;2;205
2017-01-24;2;206
2017-01-24;2;6
2017-01-24;2;12
2017-01-24;2;52
2017-01-24;2;207
2017-01-24;2;412
2017-01-24;2;203
2017-01-24;2;442
2017-01-24;2;430
2017-01-24;2;205
2017-01-24;2;206
2017-01-24;2;430
2017-01-24;2;207
2017-01-24;2;430
2017-01-24;2;214
2017-01-24;2;62
2017-01-24;2;83
2017-01-24;2;84
2017-01-24;2;205
2017-01-24;2;87
2017-01-24;2;198
2017-01-24;2;458
2017-01-24;2;437
2017-01-24;2;426
2017-01-24;2;203
2017-01-24;2;207
2017-01-24;2;362
2017-01-24;2;214
2017-01-24;2;206
2017-01-24;2;368
2017-02-06;27;30
2017-02-08;21;26
2017-02-08;42;106
2017-02-08;42;481
2017-02-08;21;26
2017-02-08;25;45
2017-02-08;25;45
2017-02-09;24;40
2017-02-09;23;26
2017-02-09;23;26
2017-02-09;23;26
2017-02-09;23;89
2017-02-09;23;74
2017-02-09;23;26
2017-02-09;23;74
2017-02-09;23;26
2017-02-09;23;74
2017-02-10;23;74
2017-02-10;23;89
2017-02-10;23;74
2017-02-10;21;72
2017-02-10;23;74
2017-02-11;25;45
2017-02-11;25;45
2017-02-11;25;45
2017-02-11;23;38
2017-02-11;21;72
2017-02-11;25;45
2017-02-15;23;74
2017-02-15;23;74
2017-02-15;23;74
2017-02-15;24;40
2017-02-15;23;89
2017-02-15;23;89
2017-02-16;24;23
2017-02-16;27;30
2017-02-16;37;388
2017-02-16;37;449
2017-02-16;37;389
2017-02-16;37;388
2017-02-16;37;196
2017-02-16;37;196
2017-02-16;20;138
2017-02-16;37;389
2017-02-16;23;74
2017-02-16;20;138
2017-02-16;20;19
2017-02-16;37;449
2017-02-16;20;138
2017-02-16;20;19
2017-02-16;20;19
2017-02-16;23;74
2017-02-16;20;19
2017-02-16;20;138
2017-02-17;35;130
2017-02-17;24;23
2017-02-17;27;10
2017-02-17;23;89
2017-02-17;24;23
2017-02-18;2;364
2017-02-18;2;207
2017-02-18;2;430
2017-02-18;20;19
2017-02-18;2;320
2017-02-18;37;388
2017-02-18;2;321
2017-02-18;2;426
2017-02-18;2;83
2017-02-18;2;324
2017-02-18;2;323
2017-02-18;2;322
2017-02-18;2;214
2017-02-18;2;368
2017-02-18;37;449
2017-02-18;2;366
2017-02-18;2;72
2017-02-18;37;389
2017-02-18;2;83
2017-02-18;2;442
2017-02-18;2;84
2017-02-18;2;206
2017-02-18;2;203
2017-02-18;2;87
2017-02-18;2;205
2017-02-18;2;318
2017-02-18;20;19
2017-02-18;2;319
2017-02-18;2;442
2017-02-18;2;71
2017-02-18;2;87
2017-02-18;2;84
2017-02-21;1;327
2017-02-21;37;67
2017-02-21;1;325
2017-02-21;1;326
2017-02-21;1;330
2017-02-21;37;436
2017-02-21;1;328
2017-02-21;1;329
2017-02-21;37;95
2017-02-21;37;68
2017-02-22;21;112
2017-02-22;21;112
2017-02-22;21;113
2017-02-22;23;26
2017-02-22;21;446
2017-02-22;27;489
2017-02-22;21;446
2017-02-22;27;201
2017-02-22;21;113
2017-02-22;13;148
2017-02-22;13;149
2017-02-22;13;151
2017-02-22;13;149
2017-02-22;13;153
2017-02-22;13;147
2017-02-22;13;152
2017-02-22;13;152
2017-02-22;23;74
2017-02-23;25;45
2017-02-23;25;45
2017-02-23;25;45
2017-02-23;27;124
2017-02-24;37;373
2017-02-24;37;372
2017-02-24;37;431
2017-02-24;21;446
2017-02-24;37;375
2017-02-24;37;374
2017-02-24;23;74
2017-02-24;21;112
2017-02-24;23;74
2017-02-24;21;446
2017-02-24;21;112
2017-02-24;21;89
2017-02-24;23;89
2017-02-24;21;113
2017-02-24;21;113
2017-02-25;21;446
2017-02-25;21;113
2017-02-25;21;112
2017-02-25;21;113
2017-02-25;21;112
2017-02-25;21;113
2017-02-25;21;446
2017-02-25;21;112
2017-02-25;21;446
2017-02-25;21;113
2017-02-25;25;45
2017-02-25;21;113
2017-02-25;21;112
2017-02-25;37;449
2017-02-25;21;446
2017-02-25;37;389
2017-02-25;24;40
2017-02-25;21;112
2017-02-25;21;446
2017-02-25;37;388
2017-02-27;35;126
2017-02-27;39;183
2017-02-27;39;183
2017-02-28;24;23
2017-02-28;25;45
2017-02-28;6;59
2017-02-28;13;151
2017-02-28;6;60
2017-02-28;24;23
2017-02-28;23;26
2017-02-28;24;23
2017-02-28;13;152
2017-02-28;13;150
2017-02-28;6;61
2017-02-28;20;138
2017-02-28;20;429
2017-02-28;20;19
2017-02-28;23;38
2017-03-02;20;19
2017-03-02;20;19
2017-03-02;20;19
2017-03-02;24;23
2017-03-02;24;23
2017-03-02;20;138
2017-03-02;20;138
2017-03-02;20;138
2017-03-02;24;40
2017-03-03;21;112
2017-03-03;23;74
2017-03-03;24;40
2017-03-03;23;89
2017-03-03;23;74
2017-03-03;21;446
2017-03-03;23;74
2017-03-03;23;74
2017-03-03;23;74
2017-03-03;23;74
2017-03-03;24;40
2017-03-03;23;89
2017-03-03;21;113
2017-03-04;37;389
2017-03-04;20;19
2017-03-04;25;45
2017-03-04;37;388
2017-03-04;20;138
2017-03-04;37;449
2017-03-04;20;81
2017-03-06;21;112
2017-03-06;20;19
2017-03-06;21;446
2017-03-06;21;113
2017-03-06;23;26
2017-03-06;21;112
2017-03-06;21;446
2017-03-06;21;38
2017-03-06;21;113
2017-03-06;21;113
2017-03-06;21;112
2017-03-06;4;357
2017-03-06;4;452
2017-03-06;4;395
2017-03-06;20;138
2017-03-06;21;446
2017-03-06;4;421
2017-03-06;23;74
2017-03-06;4;48
2017-03-06;4;390
2017-03-06;24;23
2017-03-06;24;23
2017-03-07;22;99
2017-03-07;27;97
2017-03-07;22;103
2017-03-08;20;138
2017-03-08;37;94
2017-03-08;20;19
2017-03-08;20;138
2017-03-08;20;19
2017-03-08;20;19
2017-03-08;24;23
2017-03-08;21;89
2017-03-08;20;138
2017-03-09;24;23
2017-03-09;21;113
2017-03-09;24;23
2017-03-09;21;112
2017-03-09;25;45
2017-03-09;21;446
2017-03-13;21;112
2017-03-13;21;112
2017-03-13;21;446
2017-03-13;21;113
2017-03-13;21;113
2017-03-13;21;113
2017-03-13;25;45
2017-03-13;23;74
2017-03-13;21;89
2017-03-13;21;446
2017-03-13;23;38
2017-03-13;6;117
2017-03-13;21;446
2017-03-13;21;446
2017-03-13;21;89
2017-03-13;23;74
2017-03-13;21;112
2017-03-13;21;113
2017-03-13;10;117
2017-03-13;21;89
2017-03-13;21;113
2017-03-13;21;112
2017-03-13;9;100
2017-03-13;21;112
2017-03-13;21;446
2017-03-13;21;113
2017-03-13;24;23
2017-03-13;24;23
2017-03-13;21;446
2017-03-13;21;446
2017-03-13;21;112
2017-03-13;21;112
2017-03-13;21;113
2017-03-14;11;38
2017-03-14;11;113
2017-03-14;13;35
2017-03-14;20;19
2017-03-14;20;138
2017-03-14;21;89
2017-03-14;11;112
2017-03-14;13;74
2017-03-14;11;74
2017-03-14;23;74
2017-03-14;24;23
2017-03-14;24;40
2017-03-14;13;74
2017-03-14;13;74
2017-03-14;11;446
2017-03-14;13;35
2017-03-14;23;74
2017-03-14;13;74
2017-03-14;11;26
2017-03-14;20;81
2017-03-15;30;179
2017-03-15;30;186
2017-03-15;30;459
2017-03-15;30;124
2017-03-15;30;480
2017-03-16;24;23
2017-03-16;23;26
2017-03-16;24;40
2017-03-16;24;23
2017-03-16;27;194
2017-03-16;24;40
2017-03-16;20;138
2017-03-16;20;19
2017-03-16;24;23
2017-03-16;27;30
2017-03-16;23;38
2017-03-16;23;26
2017-03-16;9;411
2017-03-16;27;30
2017-03-16;27;124
2017-03-16;27;10
2017-03-16;24;40
2017-03-16;24;23
2017-03-17;37;360
2017-03-17;37;358
2017-03-17;23;89
2017-03-17;23;89
2017-03-17;34;492
2017-03-17;34;468
2017-03-17;34;154
2017-03-17;24;23
2017-03-17;34;379
2017-03-17;34;157
2017-03-17;27;487
2017-03-17;37;359
2017-03-17;21;79
2017-03-17;27;10
2017-03-17;21;80
2017-03-17;27;192
2017-03-17;37;423
2017-03-17;27;463
2017-03-17;27;194
2017-03-17;21;38
2017-03-17;23;26
2017-03-17;21;89
2017-03-17;27;488
2017-03-17;21;440
2017-03-18;20;19
2017-03-18;20;138
2017-03-18;30;459
2017-03-18;30;128
2017-03-18;25;45
2017-03-18;20;138
2017-03-18;30;480
2017-03-18;23;89
2017-03-18;25;45
2017-03-18;20;19
2017-03-20;4;47
2017-03-20;4;421
2017-03-20;4;185
2017-03-20;4;184
2017-03-20;4;457
2017-03-20;4;482
2017-03-20;4;355
2017-03-20;4;395
2017-03-20;4;390
2017-03-20;4;410
2017-03-20;4;357
2017-03-20;4;483
2017-03-20;24;23
2017-03-20;4;49
2017-03-20;4;184
2017-03-20;4;420
2017-03-20;24;23
2017-03-20;4;483
2017-03-20;4;467
2017-03-20;4;401
2017-03-20;13;35
2017-03-20;4;402
2017-03-21;13;35
2017-03-21;24;23
2017-03-22;23;74
2017-03-22;23;74
2017-03-22;23;89
2017-03-22;23;74
2017-03-22;20;19
2017-03-22;20;138
2017-03-22;21;38
2017-03-23;23;26
2017-03-23;21;38
2017-03-23;20;138
2017-03-23;21;446
2017-03-23;21;113
2017-03-23;21;112
2017-03-23;21;446
2017-03-23;21;113
2017-03-23;23;74
2017-03-23;20;19
2017-03-23;21;112
2017-03-24;21;446
2017-03-24;24;40
2017-03-24;21;112
2017-03-24;21;113
2017-03-24;21;113
2017-03-24;25;45
2017-03-24;25;45
2017-03-24;21;112
2017-03-24;21;446
2017-03-24;23;89
2017-03-24;23;74
2017-03-24;21;38
2017-03-25;37;380
2017-03-25;13;35
2017-03-25;41;197
2017-03-25;37;381
2017-03-25;13;35
2017-03-25;13;35
2017-03-25;37;445
2017-03-25;20;138
2017-03-25;20;19
2017-03-25;23;89
2017-03-25;23;38
2017-03-25;41;486
2017-03-25;37;383
2017-03-25;37;382
2017-03-25;24;23
2017-03-27;21;112
2017-03-27;21;113
2017-03-27;21;493
2017-03-27;21;89
2017-03-27;21;89
2017-03-27;21;490
2017-03-27;21;446
2017-03-27;21;144
2017-03-27;24;23
2017-03-27;21;495
2017-03-28;18;353
2017-03-28;21;113
2017-03-28;18;376
2017-03-28;18;377
2017-03-28;21;112
2017-03-28;24;40
2017-03-28;18;332
2017-03-28;18;378
2017-03-28;18;331
2017-03-28;18;403
2017-03-28;21;446
2017-03-28;18;419
2017-03-28;18;434
2017-03-28;18;477
2017-03-28;18;404
2017-03-28;18;352
2017-03-28;21;144
2017-03-29;20;138
2017-03-29;20;19
2017-03-30;21;38
2017-03-30;25;45
2017-03-30;23;74
2017-03-30;23;74
2017-03-30;23;26
2017-03-30;23;26
2017-03-30;24;23
2017-03-30;23;26
2017-03-31;23;74
2017-03-31;5;356
2017-03-31;5;355
2017-03-31;20;19
2017-03-31;41;72
2017-03-31;5;356
2017-03-31;5;357
2017-03-31;21;38
2017-03-31;5;357
2017-03-31;20;138
2017-03-31;5;356
2017-03-31;21;113
2017-03-31;5;421
2017-03-31;21;112
2017-03-31;21;144
2017-03-31;21;446
2017-03-31;21;89
2017-03-31;5;421
2017-03-31;5;355
2017-03-31;5;355
2017-03-31;5;421
2017-04-01;37;373
2017-04-01;37;372
2017-04-01;37;374
2017-04-01;20;138
2017-04-01;20;19
2017-04-01;21;89
2017-04-01;37;110
2017-04-01;37;382
2017-04-01;37;431
2017-04-01;37;445
2017-04-01;37;383
2017-04-01;37;375
2017-04-01;37;381
2017-04-01;21;38
2017-04-03;24;23
2017-04-03;24;40
2017-04-03;21;446
2017-04-03;21;144
2017-04-03;21;113
2017-04-03;24;23
2017-04-03;21;112
2017-04-04;13;35
2017-04-04;24;40
2017-04-04;23;74
2017-04-04;24;40
2017-04-04;24;40
2017-04-05;13;150
2017-04-05;13;151
2017-04-05;13;150
2017-04-05;13;145
2017-04-05;13;146
2017-04-05;13;74
2017-04-05;24;40
2017-04-05;13;152
2017-04-05;13;149
2017-04-05;13;151
2017-04-05;13;147
2017-04-05;13;74
2017-04-05;13;149
2017-04-05;13;74
2017-04-05;13;148
2017-04-05;13;74
2017-04-05;13;74
2017-04-07;41;447
2017-04-07;21;89
2017-04-07;27;194
2017-04-07;21;89
2017-04-07;41;386
2017-04-07;41;386
2017-04-07;41;384
2017-04-07;24;23
2017-04-07;41;384
2017-04-07;41;447
2017-04-08;11;340
2017-04-08;21;38
2017-04-08;11;342
2017-04-08;20;138
2017-04-08;20;19
2017-04-08;20;138
2017-04-08;20;19
2017-04-08;21;446
2017-04-08;11;344
2017-04-08;11;345
2017-04-08;5;185
2017-04-08;11;334
2017-04-08;21;113
2017-04-08;21;112
2017-04-08;5;483
2017-04-08;11;342
2017-04-08;23;74
2017-04-08;14;75
2017-04-08;5;420
2017-04-08;11;341
2017-04-08;5;49
2017-04-08;11;343
2017-04-08;11;340
2017-04-08;5;47
2017-04-08;5;184
2017-04-08;5;482
2017-04-08;5;482
2017-04-08;5;184
2017-04-08;23;74
2017-04-08;23;89
2017-04-08;5;410
2017-04-10;23;74
2017-04-10;23;74
2017-04-10;24;40
2017-04-10;24;40
2017-04-10;21;38
2017-04-10;23;89
2017-04-10;23;74
2017-04-10;23;38
2017-04-10;23;74
2017-04-10;23;89
2017-04-10;23;74
2017-04-10;27;30
2017-04-10;27;30
2017-04-10;27;30
2017-04-10;23;26
2017-04-11;23;74
2017-04-11;21;89
2017-04-11;21;38
2017-04-11;24;40
2017-04-11;24;40
2017-04-11;21;89
2017-04-11;24;40
2017-04-11;14;75
2017-04-11;21;38
2017-04-11;21;38
2017-04-12;13;146
2017-04-12;13;150
2017-04-12;13;151
2017-04-12;21;38
2017-04-13;31;335
2017-04-13;39;183
2017-04-13;21;89
2017-04-13;24;40
2017-04-13;37;127
2017-04-13;31;338
2017-04-13;31;339
2017-04-13;31;336
2017-04-13;31;337
2017-04-13;24;40
2017-04-13;31;333
2017-04-14;13;35
2017-04-14;13;35
2017-04-14;13;35
2017-04-14;23;89
2017-04-14;13;35
2017-04-14;11;288
2017-04-14;13;74
2017-04-15;24;40
2017-04-15;11;346
2017-04-15;23;38
2017-04-15;23;38
2017-04-15;24;40
2017-04-15;23;38
2017-04-15;13;35
2017-04-15;23;26
2017-04-15;13;74
2017-04-15;13;74
2017-04-15;23;26
2017-04-15;13;35
2017-04-15;23;26
2017-04-17;13;387
2017-04-17;24;23
2017-04-17;23;74
2017-04-17;23;74
2017-04-17;13;385
2017-04-17;13;448
2017-04-18;27;225
2017-04-18;27;463
2017-04-18;27;305
2017-04-18;27;226
2017-04-18;27;221
2017-04-18;27;223
2017-04-18;27;226
2017-04-18;27;313
2017-04-18;27;222
2017-04-19;41;400
2017-04-19;41;465
2017-04-20;2;362
2017-04-20;24;40
2017-04-20;5;357
2017-04-20;2;426
2017-04-20;2;206
2017-04-20;2;72
2017-04-20;2;71
2017-04-20;2;207
2017-04-20;2;368
2017-04-20;2;205
2017-04-20;21;89
2017-04-20;2;364
2017-04-20;2;366
2017-04-20;21;38
2017-04-20;2;214
2017-04-20;2;430
2017-04-20;21;38
2017-04-20;21;38
2017-04-20;5;421
2017-04-20;5;355
2017-04-20;2;203
2017-04-21;23;89
2017-04-21;24;40
2017-04-21;24;40
2017-04-21;21;89
2017-04-21;21;26
2017-04-21;21;38
2017-04-21;24;40
2017-04-22;24;40
2017-04-22;23;74
2017-04-24;23;74
2017-04-24;21;113
2017-04-24;24;40
2017-04-24;21;112
2017-04-24;21;38
2017-04-24;13;74
2017-04-24;21;26
2017-04-24;21;446
2017-04-24;21;38
2017-04-24;23;74
2017-04-24;21;26
2017-04-25;24;23
2017-04-25;20;19
2017-04-25;20;19
2017-04-25;20;138
2017-04-25;11;287
2017-04-25;20;19
2017-04-25;20;19
2017-04-25;11;288
2017-04-25;20;138
2017-04-25;11;217
2017-04-25;20;138
2017-04-25;20;138
2017-04-26;25;46
2017-04-26;25;46
2017-04-26;25;46
2017-04-26;24;40
2017-04-26;23;74
2017-04-26;21;26
2017-04-26;25;46
2017-04-27;23;74
2017-04-27;21;89
2017-04-27;21;38
2017-04-27;23;74
2017-04-28;21;26
2017-04-28;21;38
2017-04-28;24;40
2017-04-28;24;40
2017-04-28;20;19
2017-04-28;20;494
2017-04-28;20;138
2017-04-28;21;38
2017-04-28;21;38
